database_url,sample_id,date_collected,location,host,depth,viromics,core_processor,Final greenhouse GWC (%),Freezer location,GWC %,H2O amount (ml),H2O atom perc,Lab dried GWC (%),Time of sampling,Vial size (ml),Weight (gr),Weight dried (gr),Weight for DNA (gr),Weight for pH (gr),Wet Weight (gr),pH
https://biotite.berkeley.edu/QRLab/233/detail,AA1_D5_CO2,2022-03-21,AA,UCB,50-70,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/235/detail,AB1_D1_CO2,2022-03-21,AB,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/236/detail,AB1_D2_CO2,2022-03-21,AB,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/237/detail,AB1_D3_CO2,2022-03-21,AB,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/238/detail,AB1_D4_CO2,2022-03-21,AB,UCB,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/239/detail,AB1_D5_CO2,2022-03-21,AB,UCB,50-70,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/241/detail,AC1_D1_CO2,2022-03-21,AC,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/242/detail,AC1_D2_CO2,2022-03-21,AC,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/243/detail,AC1_D3_CO2,2022-03-21,AC,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/244/detail,AC1_D4_CO2,2022-03-21,AC,UCB,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/245/detail,AC1_D5_CO2,2022-03-21,AC,UCB,50-65,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/247/detail,HA1_D1_CO2,2022-03-16,HA,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/248/detail,HA1_D2_CO2,2022-03-16,HA,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/249/detail,HA1_D3_CO2,2022-03-16,HA,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/250/detail,HA1_D4_CO2,2022-03-16,HA,UCB,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/251/detail,HA1_D5_CO2,2022-03-16,HA,UCB,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/253/detail,HB1_D1_CO2,2022-03-16,HB,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/254/detail,HB1_D2_CO2,2022-03-16,HB,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/255/detail,HB1_D3_CO2,2022-03-16,HB,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/256/detail,HB1_D4_CO2,2022-03-16,HB,UCB,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/257/detail,HB1_D5_CO2,2022-03-16,HB,UCB,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/259/detail,HC1_D1_CO2,2022-03-16,HC,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/260/detail,HC1_D2_CO2,2022-03-16,HC,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/261/detail,HC1_D3_CO2,2022-03-16,HC,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/262/detail,HC1_D4_CO2,2022-03-16,HC,UCB,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/263/detail,HC1_D5_CO2,2022-03-16,HC,UCB,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/265/detail,AA1_D1_DOC,2022-03-17,AA,UCB,0-10,0,,,,,,,,,,,,,,5.001,
https://biotite.berkeley.edu/QRLab/266/detail,AA1_D2_DOC,2022-03-17,AA,UCB,10-20,0,,,,,,,,,,,,,,5.025,
https://biotite.berkeley.edu/QRLab/267/detail,AA1_D3_DOC,2022-03-17,AA,UCB,20-30,0,,,,,,,,,,,,,,5.007,
https://biotite.berkeley.edu/QRLab/268/detail,AA1_D4_DOC,2022-03-17,AA,UCB,30-50,0,,,,,,,,,,,,,,5.024,
https://biotite.berkeley.edu/QRLab/269/detail,AA1_D5_DOC,2022-03-17,AA,UCB,50-70,0,,,,,,,,,,,,,,5.01,
https://biotite.berkeley.edu/QRLab/271/detail,AB1_D1_DOC,2022-03-17,AB,UCB,0-10,0,,,,,,,,,,,,,,5.059,
https://biotite.berkeley.edu/QRLab/272/detail,AB1_D2_DOC,2022-03-17,AB,UCB,10-20,0,,,,,,,,,,,,,,5.026,
https://biotite.berkeley.edu/QRLab/273/detail,AB1_D3_DOC,2022-03-17,AB,UCB,20-30,0,,,,,,,,,,,,,,5.041,
https://biotite.berkeley.edu/QRLab/274/detail,AB1_D4_DOC,2022-03-17,AB,UCB,30-50,0,,,,,,,,,,,,,,5.072,
https://biotite.berkeley.edu/QRLab/275/detail,AB1_D5_DOC,2022-03-17,AB,UCB,50-70,0,,,,,,,,,,,,,,5.006,
https://biotite.berkeley.edu/QRLab/277/detail,AC1_D1_DOC,2022-03-17,AC,UCB,0-10,0,,,,,,,,,,,,,,5.035,
https://biotite.berkeley.edu/QRLab/278/detail,AC1_D2_DOC,2022-03-17,AC,UCB,10-20,0,,,,,,,,,,,,,,5.063,
https://biotite.berkeley.edu/QRLab/279/detail,AC1_D3_DOC,2022-03-17,AC,UCB,20-30,0,,,,,,,,,,,,,,5.011,
https://biotite.berkeley.edu/QRLab/280/detail,AC1_D4_DOC,2022-03-17,AC,UCB,30-50,0,,,,,,,,,,,,,,5.026,
https://biotite.berkeley.edu/QRLab/281/detail,AC1_D5_DOC,2022-03-17,AC,UCB,50-65,0,,,,,,,,,,,,,,5.023,
https://biotite.berkeley.edu/QRLab/283/detail,HA1_D1_DOC,2022-03-16,HA,UCB,0-10,0,,,,,,,,,,,,,,5.095,
https://biotite.berkeley.edu/QRLab/284/detail,HA1_D2_DOC,2022-03-16,HA,UCB,10-20,0,,,,,,,,,,,,,,5.125,
https://biotite.berkeley.edu/QRLab/285/detail,HA1_D3_DOC,2022-03-16,HA,UCB,20-30,0,,,,,,,,,,,,,,5.010,
https://biotite.berkeley.edu/QRLab/286/detail,HA1_D4_DOC,2022-03-16,HA,UCB,30-50,0,,,,,,,,,,,,,,5.121,
https://biotite.berkeley.edu/QRLab/287/detail,HA1_D5_DOC,2022-03-16,HA,UCB,50-80,0,,,,,,,,,,,,,,5.070,
https://biotite.berkeley.edu/QRLab/289/detail,HB1_D1_DOC,2022-03-16,HB,UCB,0-10,0,,,,,,,,,,,,,,5.005,
https://biotite.berkeley.edu/QRLab/290/detail,HB1_D2_DOC,2022-03-16,HB,UCB,10-20,0,,,,,,,,,,,,,,5.058,
https://biotite.berkeley.edu/QRLab/291/detail,HB1_D3_DOC,2022-03-16,HB,UCB,20-30,0,,,,,,,,,,,,,,5.011,
https://biotite.berkeley.edu/QRLab/292/detail,HB1_D4_DOC,2022-03-16,HB,UCB,30-50,0,,,,,,,,,,,,,,5.011,
https://biotite.berkeley.edu/QRLab/293/detail,HB1_D5_DOC,2022-03-16,HB,UCB,50-80,0,,,,,,,,,,,,,,5.077,
https://biotite.berkeley.edu/QRLab/295/detail,HC1_D1_DOC,2022-03-16,HC,UCB,0-10,0,,,,,,,,,,,,,,5.147,
https://biotite.berkeley.edu/QRLab/296/detail,HC1_D2_DOC,2022-03-16,HC,UCB,10-20,0,,,,,,,,,,,,,,5.019,
https://biotite.berkeley.edu/QRLab/297/detail,HC1_D3_DOC,2022-03-16,HC,UCB,20-30,0,,,,,,,,,,,,,,5.041,
https://biotite.berkeley.edu/QRLab/298/detail,HC1_D4_DOC,2022-03-16,HC,UCB,30-50,0,,,,,,,,,,,,,,5.096,
https://biotite.berkeley.edu/QRLab/299/detail,HC1_D5_DOC,2022-03-16,HC,UCB,50-80,0,,,,,,,,,,,,,,5.094,
https://biotite.berkeley.edu/QRLab/301/detail,AA1_D1_VIRAL-1,2022-03-17,AA,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/302/detail,AA1_D1_VIRAL-2,2022-03-17,AA,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/303/detail,AB1_D1_VIRAL-1,2022-03-17,AB,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/304/detail,AB1_D1_VIRAL-2,2022-03-17,AB,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/305/detail,AC1_D1_VIRAL-1,2022-03-17,AC,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/306/detail,AC1_D1_VIRAL-2,2022-03-17,AC,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/307/detail,HA1_D1_VIRAL-1,2022-03-16,HA,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/308/detail,HA1_D1_VIRAL-2,2022-03-16,HA,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/309/detail,HB1_D1_VIRAL-1,2022-03-16,HB,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/310/detail,HB1_D1_VIRAL-2,2022-03-16,HB,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/311/detail,HC1_D1_VIRAL-1,2022-03-16,HC,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/312/detail,HC1_D1_VIRAL-2,2022-03-16,HC,UCD,0-10,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/301/detail,AA1_D1_VIRAL-1,2022-03-17,AA,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/302/detail,AA1_D1_VIRAL-2,2022-03-17,AA,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/303/detail,AB1_D1_VIRAL-1,2022-03-17,AB,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/304/detail,AB1_D1_VIRAL-2,2022-03-17,AB,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/305/detail,AC1_D1_VIRAL-1,2022-03-17,AC,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/306/detail,AC1_D1_VIRAL-2,2022-03-17,AC,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/307/detail,HA1_D1_VIRAL-1,2022-03-16,HA,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/308/detail,HA1_D1_VIRAL-2,2022-03-16,HA,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/309/detail,HB1_D1_VIRAL-1,2022-03-16,HB,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/310/detail,HB1_D1_VIRAL-2,2022-03-16,HB,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/311/detail,HC1_D1_VIRAL-1,2022-03-16,HC,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/312/detail,HC1_D1_VIRAL-2,2022-03-16,HC,UCD,10-20,1,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/313/detail,AA1_D1_METABOL,2022-03-17,AA,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/314/detail,AA1_D2_METABOL,2022-03-17,AA,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/315/detail,AA1_D3_METABOL,2022-03-17,AA,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/316/detail,AA1_D4_METABOL,2022-03-17,AA,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/317/detail,AA1_D5_METABOL,2022-03-17,AA,PNNL,50-70,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/319/detail,AB1_D1_METABOL,2022-03-17,AB,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/320/detail,AB1_D2_METABOL,2022-03-17,AB,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/321/detail,AB1_D3_METABOL,2022-03-17,AB,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/322/detail,AB1_D4_METABOL,2022-03-17,AB,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/323/detail,AB1_D5_METABOL,2022-03-17,AB,PNNL,50-70,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/325/detail,AC1_D1_METABOL,2022-03-17,AC,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/326/detail,AC1_D2_METABOL,2022-03-17,AC,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/327/detail,AC1_D3_METABOL,2022-03-17,AC,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/328/detail,AC1_D4_METABOL,2022-03-17,AC,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/329/detail,AC1_D5_METABOL,2022-03-17,AC,PNNL,50-65,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/331/detail,HA1_D1_METABOL,2022-03-16,HA,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/332/detail,HA1_D2_METABOL,2022-03-16,HA,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/333/detail,HA1_D3_METABOL,2022-03-16,HA,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/334/detail,HA1_D4_METABOL,2022-03-16,HA,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/335/detail,HA1_D5_METABOL,2022-03-16,HA,PNNL,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/337/detail,HB1_D1_METABOL,2022-03-16,HB,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/338/detail,HB1_D2_METABOL,2022-03-16,HB,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/339/detail,HB1_D3_METABOL,2022-03-16,HB,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/340/detail,HB1_D4_METABOL,2022-03-16,HB,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/341/detail,HB1_D5_METABOL,2022-03-16,HB,PNNL,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/343/detail,HC1_D1_METABOL,2022-03-16,HC,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/344/detail,HC1_D2_METABOL,2022-03-16,HC,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/345/detail,HC1_D3_METABOL,2022-03-16,HC,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/346/detail,HC1_D4_METABOL,2022-03-16,HC,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/347/detail,HC1_D5_METABOL,2022-03-16,HC,PNNL,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/349/detail,AA1_D1_PROTEO,2022-03-17,AA,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/350/detail,AA1_D2_PROTEO,2022-03-17,AA,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/351/detail,AA1_D3_PROTEO,2022-03-17,AA,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/352/detail,AA1_D4_PROTEO,2022-03-17,AA,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/353/detail,AA1_D5_PROTEO,2022-03-17,AA,PNNL,50-70,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/355/detail,AB1_D1_PROTEO,2022-03-17,AB,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/356/detail,AB1_D2_PROTEO,2022-03-17,AB,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/357/detail,AB1_D3_PROTEO,2022-03-17,AB,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/358/detail,AB1_D4_PROTEO,2022-03-17,AB,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/359/detail,AB1_D5_PROTEO,2022-03-17,AB,PNNL,50-70,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/361/detail,AC1_D1_PROTEO,2022-03-17,AC,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/362/detail,AC1_D2_PROTEO,2022-03-17,AC,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/363/detail,AC1_D3_PROTEO,2022-03-17,AC,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/364/detail,AC1_D4_PROTEO,2022-03-17,AC,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/365/detail,AC1_D5_PROTEO,2022-03-17,AC,PNNL,50-65,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/367/detail,HA1_D1_PROTEO,2022-03-16,HA,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/368/detail,HA1_D2_PROTEO,2022-03-16,HA,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/369/detail,HA1_D3_PROTEO,2022-03-16,HA,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/370/detail,HA1_D4_PROTEO,2022-03-16,HA,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/371/detail,HA1_D5_PROTEO,2022-03-16,HA,PNNL,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/373/detail,HB1_D1_PROTEO,2022-03-16,HB,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/374/detail,HB1_D2_PROTEO,2022-03-16,HB,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/375/detail,HB1_D3_PROTEO,2022-03-16,HB,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/376/detail,HB1_D4_PROTEO,2022-03-16,HB,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/377/detail,HB1_D5_PROTEO,2022-03-16,HB,PNNL,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/379/detail,HC1_D1_PROTEO,2022-03-16,HC,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/380/detail,HC1_D2_PROTEO,2022-03-16,HC,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/381/detail,HC1_D3_PROTEO,2022-03-16,HC,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/382/detail,HC1_D4_PROTEO,2022-03-16,HC,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/383/detail,HC1_D5_PROTEO,2022-03-16,HC,PNNL,50-80,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/385/detail,AA1_D1_DNA-RNA,2022-03-17,AA,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/386/detail,AA1_D2_DNA-RNA,2022-03-17,AA,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/387/detail,AA1_D3_DNA-RNA,2022-03-17,AA,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/388/detail,AA1_D4_DNA-RNA,2022-03-17,AA,UCB,30-50,0,,,,,,,,,,,,0.487,,,
https://biotite.berkeley.edu/QRLab/389/detail,AA1_D5_DNA-RNA,2022-03-17,AA,UCB,50-70,0,,,,,,,,,,,,0.528,,,
https://biotite.berkeley.edu/QRLab/391/detail,AB1_D1_DNA-RNA,2022-03-17,AB,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/392/detail,AB1_D2_DNA-RNA,2022-03-17,AB,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/393/detail,AB1_D3_DNA-RNA,2022-03-17,AB,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/394/detail,AB1_D4_DNA-RNA,2022-03-17,AB,UCB,30-50,0,,,,,,,,,,,,0.483,,,
https://biotite.berkeley.edu/QRLab/395/detail,AB1_D5_DNA-RNA,2022-03-17,AB,UCB,50-70,0,,,,,,,,,,,,0.507,,,
https://biotite.berkeley.edu/QRLab/397/detail,AC1_D1_DNA-RNA,2022-03-17,AC,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/398/detail,AC1_D2_DNA-RNA,2022-03-17,AC,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/399/detail,AC1_D3_DNA-RNA,2022-03-17,AC,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/400/detail,AC1_D4_DNA-RNA,2022-03-17,AC,UCB,30-50,0,,,,,,,,,,,,0.496,,,
https://biotite.berkeley.edu/QRLab/401/detail,AC1_D5_DNA-RNA,2022-03-17,AC,UCB,50-65,0,,,,,,,,,,,,0.522,,,
https://biotite.berkeley.edu/QRLab/403/detail,HA1_D1_DNA-RNA,2022-03-16,HA,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/404/detail,HA1_D2_DNA-RNA,2022-03-16,HA,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/405/detail,HA1_D3_DNA-RNA,2022-03-16,HA,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/406/detail,HA1_D4_DNA-RNA,2022-03-16,HA,UCB,30-50,0,,,,,,,,,,,,0.507,,,
https://biotite.berkeley.edu/QRLab/407/detail,HA1_D5_DNA-RNA,2022-03-16,HA,UCB,50-80,0,,,,,,,,,,,,0.49,,,
https://biotite.berkeley.edu/QRLab/409/detail,HB1_D1_DNA-RNA,2022-03-16,HB,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/410/detail,HB1_D2_DNA-RNA,2022-03-16,HB,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/411/detail,HB1_D3_DNA-RNA,2022-03-16,HB,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/412/detail,HB1_D4_DNA-RNA,2022-03-16,HB,UCB,30-50,0,,,,,,,,,,,,0.502,,,
https://biotite.berkeley.edu/QRLab/413/detail,HB1_D5_DNA-RNA,2022-03-16,HB,UCB,50-80,0,,,,,,,,,,,,0.54,,,
https://biotite.berkeley.edu/QRLab/415/detail,HC1_D1_DNA-RNA,2022-03-16,HC,UCB,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/416/detail,HC1_D2_DNA-RNA,2022-03-16,HC,UCB,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/417/detail,HC1_D3_DNA-RNA,2022-03-16,HC,UCB,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/418/detail,HC1_D4_DNA-RNA,2022-03-16,HC,UCB,30-50,0,,,,,,,,,,,,0.517,,,
https://biotite.berkeley.edu/QRLab/419/detail,HC1_D5_DNA-RNA,2022-03-16,HC,UCB,50-80,0,,,,,,,,,,,,0.482,,,
https://biotite.berkeley.edu/QRLab/421/detail,AA1_D1_EMSL,2022-03-17,AA,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/422/detail,AA1_D2_EMSL,2022-03-17,AA,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/423/detail,AA1_D3_EMSL,2022-03-17,AA,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/424/detail,AA1_D4_EMSL,2022-03-17,AA,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/425/detail,AA1_D5_EMSL,2022-03-17,AA,PNNL,50-70,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/427/detail,AB1_D1_EMSL,2022-03-17,AB,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/428/detail,AB1_D2_EMSL,2022-03-17,AB,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/429/detail,AB1_D3_EMSL,2022-03-17,AB,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/430/detail,AB1_D4_EMSL,2022-03-17,AB,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/431/detail,AB1_D5_EMSL,2022-03-17,AB,PNNL,50-70,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/433/detail,AC1_D1_EMSL,2022-03-17,AC,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/434/detail,AC1_D2_EMSL,2022-03-17,AC,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/435/detail,AC1_D3_EMSL,2022-03-17,AC,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/436/detail,AC1_D4_EMSL,2022-03-17,AC,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/437/detail,AC1_D5_EMSL,2022-03-17,AC,PNNL,50-65,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/439/detail,HA1_D1_EMSL,2022-03-16,HA,PNNL,0-10,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/440/detail,HA1_D2_EMSL,2022-03-16,HA,PNNL,10-20,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/441/detail,HA1_D3_EMSL,2022-03-16,HA,PNNL,20-30,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/442/detail,HA1_D4_EMSL,2022-03-16,HA,PNNL,30-50,0,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/443/detail,HA1_D5_EMSL,2022-03-16,HA,PNNL,50-80,0,,,,,,,,,,,,,,,
