database_url,id,sample_id,date_collected,location,host,depth,viromics,core_processor,DNA concentration extr1 (ng/ul),DNA loaded for SIP (ug),DNA loaded for SIP (ul),Final greenhouse GWC (%),Freezer location,GWC %,Grams soil DNA extr1,H2O amount (ml),H2O atom perc,Lab dried GWC (%),Time of sampling,Vial size (ml),Volume extr1 (ul),Weight (gr),Weight dried (gr),Weight for DNA (gr),Weight for pH (gr),Wet Weight (gr),pH
https://biotite.berkeley.edu/QRLab/3854/detail,3854,HC9_D6_EMSL,2022-09-21,HC,PNNL,80-90,0,AK,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3855/detail,3855,AA9_D1_FARCH,2022-09-21,AA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3856/detail,3856,AA9_D2_FARCH,2022-09-21,AA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3857/detail,3857,AA9_D3_FARCH,2022-09-21,AA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3858/detail,3858,AA9_D4_FARCH,2022-09-21,AA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3859/detail,3859,AA9_D5_FARCH,2022-09-21,AA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3860/detail,3860,AA9_D6_FARCH,2022-09-21,AA,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3861/detail,3861,AB9_D1_FARCH,2022-09-21,AB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3862/detail,3862,AB9_D2_FARCH,2022-09-21,AB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3863/detail,3863,AB9_D3_FARCH,2022-09-21,AB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3864/detail,3864,AB9_D4_FARCH,2022-09-21,AB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3865/detail,3865,AB9_D5_FARCH,2022-09-21,AB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3866/detail,3866,AB9_D6_FARCH,2022-09-21,AB,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3867/detail,3867,AC9_D1_FARCH,2022-09-21,AC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3868/detail,3868,AC9_D2_FARCH,2022-09-21,AC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3869/detail,3869,AC9_D3_FARCH,2022-09-21,AC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3870/detail,3870,AC9_D4_FARCH,2022-09-21,AC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3871/detail,3871,AC9_D5_FARCH,2022-09-21,AC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3872/detail,3872,AC9_D6_FARCH,2022-09-21,AC,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3873/detail,3873,HA9_D1_FARCH,2022-09-21,HA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3874/detail,3874,HA9_D2_FARCH,2022-09-21,HA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3875/detail,3875,HA9_D3_FARCH,2022-09-21,HA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3876/detail,3876,HA9_D4_FARCH,2022-09-21,HA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3877/detail,3877,HA9_D5_FARCH,2022-09-21,HA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3878/detail,3878,HA9_D6_FARCH,2022-09-21,HA,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3879/detail,3879,HB9_D1_FARCH,2022-09-21,HB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3880/detail,3880,HB9_D2_FARCH,2022-09-21,HB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3881/detail,3881,HB9_D3_FARCH,2022-09-21,HB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3882/detail,3882,HB9_D4_FARCH,2022-09-21,HB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3883/detail,3883,HB9_D5_FARCH,2022-09-21,HB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3884/detail,3884,HB9_D6_FARCH,2022-09-21,HB,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3885/detail,3885,HC9_D1_FARCH,2022-09-21,HC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3886/detail,3886,HC9_D2_FARCH,2022-09-21,HC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3887/detail,3887,HC9_D3_FARCH,2022-09-21,HC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3888/detail,3888,HC9_D4_FARCH,2022-09-21,HC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3889/detail,3889,HC9_D5_FARCH,2022-09-21,HC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3890/detail,3890,HC9_D6_FARCH,2022-09-21,HC,UCB,80-90,0,AK,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3891/detail,3891,AA9_D1_DARCH,2022-09-21,AA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3892/detail,3892,AA9_D2_DARCH,2022-09-21,AA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3893/detail,3893,AA9_D3_DARCH,2022-09-21,AA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3894/detail,3894,AA9_D4_DARCH,2022-09-21,AA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3895/detail,3895,AA9_D5_DARCH,2022-09-21,AA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3896/detail,3896,AA9_D6_DARCH,2022-09-21,AA,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3897/detail,3897,AB9_D1_DARCH,2022-09-21,AB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3898/detail,3898,AB9_D2_DARCH,2022-09-21,AB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3899/detail,3899,AB9_D3_DARCH,2022-09-21,AB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3900/detail,3900,AB9_D4_DARCH,2022-09-21,AB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3901/detail,3901,AB9_D5_DARCH,2022-09-21,AB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3902/detail,3902,AB9_D6_DARCH,2022-09-21,AB,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3903/detail,3903,AC9_D1_DARCH,2022-09-21,AC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3904/detail,3904,AC9_D2_DARCH,2022-09-21,AC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3905/detail,3905,AC9_D3_DARCH,2022-09-21,AC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3906/detail,3906,AC9_D4_DARCH,2022-09-21,AC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3907/detail,3907,AC9_D5_DARCH,2022-09-21,AC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3908/detail,3908,AC9_D6_DARCH,2022-09-21,AC,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3909/detail,3909,HA9_D1_DARCH,2022-09-21,HA,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3910/detail,3910,HA9_D2_DARCH,2022-09-21,HA,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3911/detail,3911,HA9_D3_DARCH,2022-09-21,HA,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3912/detail,3912,HA9_D4_DARCH,2022-09-21,HA,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3913/detail,3913,HA9_D5_DARCH,2022-09-21,HA,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3914/detail,3914,HA9_D6_DARCH,2022-09-21,HA,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3915/detail,3915,HB9_D1_DARCH,2022-09-21,HB,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3916/detail,3916,HB9_D2_DARCH,2022-09-21,HB,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3917/detail,3917,HB9_D3_DARCH,2022-09-21,HB,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3918/detail,3918,HB9_D4_DARCH,2022-09-21,HB,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3919/detail,3919,HB9_D5_DARCH,2022-09-21,HB,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3920/detail,3920,HB9_D6_DARCH,2022-09-21,HB,UCB,80-120,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3921/detail,3921,HC9_D1_DARCH,2022-09-21,HC,UCB,0-10,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3922/detail,3922,HC9_D2_DARCH,2022-09-21,HC,UCB,10-20,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3923/detail,3923,HC9_D3_DARCH,2022-09-21,HC,UCB,20-30,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3924/detail,3924,HC9_D4_DARCH,2022-09-21,HC,UCB,30-50,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3925/detail,3925,HC9_D5_DARCH,2022-09-21,HC,UCB,50-80,0,None,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3926/detail,3926,HC9_D6_DARCH,2022-09-21,HC,UCB,80-90,0,AK,,,,,,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3927/detail,3927,AA9_D1_16O-0,2022-09-21,AA,UCB,0-10,0,None,,,,21.3730415,4th floor Firestone 4th row 2nd rack,,,0,0,9.796725166,,,,5.106,4.586382353,,,,
https://biotite.berkeley.edu/QRLab/3928/detail,3928,AA9_D2_16O-0,2022-09-21,AA,UCB,10-20,0,None,,,,20.80860534,4th floor Firestone 4th row 2nd rack,,,0,0,8.685289616,,,,5.122,4.602882353,,,,
https://biotite.berkeley.edu/QRLab/3929/detail,3929,AA9_D3_16O-0,2022-09-21,AA,UCB,20-30,0,None,,,,19.23942661,4th floor Firestone 4th row 2nd rack,,,0,0,10.23064529,,,,10.099,9.315382353,,,,
https://biotite.berkeley.edu/QRLab/3930/detail,3930,AA9_D4_16O-0,2022-09-21,AA,UCB,30-50,0,None,,,,14.99588671,4th floor Firestone 4th row 2nd rack,,,0,0,10.35433457,,,,10.034,9.605882353,,,,
https://biotite.berkeley.edu/QRLab/3931/detail,3931,AA9_D5_16O-0,2022-09-21,AA,UCB,50-80,0,None,,,,14.17676088,4th floor Firestone 4th row 2nd rack,,,0,0,10.46027663,,,,10.046,9.671382353,,,,
https://biotite.berkeley.edu/QRLab/3932/detail,3932,AB9_D1_16O-0,2022-09-21,AB,UCB,0-10,0,None,,,,11.22160696,4th floor Firestone 4th row 2nd rack,,,0,0,11.22160696,,,,5.049,,,,,
https://biotite.berkeley.edu/QRLab/3933/detail,3933,AB9_D2_16O-0,2022-09-21,AB,UCB,10-20,0,None,,,,9.252708379,4th floor Firestone 4th row 2nd rack,,,0,0,9.252708379,,,,5.01,,,,,
https://biotite.berkeley.edu/QRLab/3934/detail,3934,AB9_D3_16O-0,2022-09-21,AB,UCB,20-30,0,None,,,,10.58652013,4th floor Firestone 4th row 2nd rack,,,0,0,10.58652013,,,,10.013,,,,,
https://biotite.berkeley.edu/QRLab/3935/detail,3935,AB9_D4_16O-0,2022-09-21,AB,UCB,30-50,0,None,,,,11.19495439,4th floor Firestone 4th row 2nd rack,,,0,0,9.900832268,,,,10.053,9.940382353,,,,
https://biotite.berkeley.edu/QRLab/3936/detail,3936,AB9_D5_16O-0,2022-09-21,AB,UCB,50-80,0,None,,,,13.19604234,4th floor Firestone 4th row 2nd rack,,,0,0,9.991323657,,,,10.102,9.838882353,,,,
https://biotite.berkeley.edu/QRLab/3937/detail,3937,AC9_D1_16O-0,2022-09-21,AC,UCB,0-10,0,None,,,,17.42857143,4th floor Firestone 4th row 2nd rack,,,0,0,10.49372196,,,,5.063,4.765882353,,,,
https://biotite.berkeley.edu/QRLab/3938/detail,3938,AC9_D2_16O-0,2022-09-21,AC,UCB,10-20,0,None,,,,19.08341416,4th floor Firestone 4th row 2nd rack,,,0,0,10.57069988,,,,5.036,4.676882353,,,,
https://biotite.berkeley.edu/QRLab/3939/detail,3939,AC9_D3_16O-0,2022-09-21,AC,UCB,20-30,0,None,,,,21.28474367,4th floor Firestone 4th row 2nd rack,,,0,0,10.71411035,,,,10.051,9.216382353,,,,
https://biotite.berkeley.edu/QRLab/3940/detail,3940,AC9_D4_16O-0,2022-09-21,AC,UCB,30-50,0,None,,,,19.50842877,4th floor Firestone 4th row 2nd rack,,,0,0,10.47165276,,,,10.183,9.432382353,,,,
https://biotite.berkeley.edu/QRLab/3941/detail,3941,AC9_D5_16O-0,2022-09-21,AC,UCB,50-80,0,None,,,,14.78526168,4th floor Firestone 4th row 2nd rack,,,0,0,9.799073164,,,,10.037,9.600382353,,,,
https://biotite.berkeley.edu/QRLab/3942/detail,3942,AA9_D1_16O-7,2022-09-21,AA,UCB,0-10,0,None,,,,21.3730415,4th floor Firestone 4th row 2nd rack,,,0.54,0,10.42438197,,,,5.177,4.691882353,,,,
https://biotite.berkeley.edu/QRLab/3943/detail,3943,AA9_D2_16O-7,2022-09-21,AA,UCB,10-20,0,None,,,,20.80860534,4th floor Firestone 4th row 2nd rack,,,0.54,0,10.34928971,,,,5.163,4.774882353,,,,
https://biotite.berkeley.edu/QRLab/3944/detail,3944,AA9_D3_16O-7,2022-09-21,AA,UCB,20-30,0,None,,,,19.23942661,4th floor Firestone 4th row 2nd rack,,,1.08,0,11.03199123,,,,10.039,9.340382353,,,,
https://biotite.berkeley.edu/QRLab/3945/detail,3945,AA9_D4_16O-7,2022-09-21,AA,UCB,30-50,0,None,,,,14.99588671,4th floor Firestone 4th row 2nd rack,,,1.08,0,9.923876673,,,,10.112,9.718382353,,,,
https://biotite.berkeley.edu/QRLab/3946/detail,3946,AA9_D5_16O-7,2022-09-21,AA,UCB,50-80,0,None,,,,14.17676088,4th floor Firestone 4th row 2nd rack,,,1.08,0,10.38284177,,,,10.172,9.846882353,,,,
https://biotite.berkeley.edu/QRLab/3947/detail,3947,AB9_D1_16O-7,2022-09-21,AB,UCB,0-10,0,None,,,,11.22160696,4th floor Firestone 4th row 2nd rack,,,0.54,0,11.22160696,,,,5.028,,,,,
https://biotite.berkeley.edu/QRLab/3948/detail,3948,AB9_D2_16O-7,2022-09-21,AB,UCB,10-20,0,None,,,,9.252708379,4th floor Firestone 4th row 2nd rack,,,0.54,0,9.252708379,,,,5.024,,,,,
https://biotite.berkeley.edu/QRLab/3949/detail,3949,AB9_D3_16O-7,2022-09-21,AB,UCB,20-30,0,None,,,,10.58652013,4th floor Firestone 4th row 2nd rack,,,1.08,0,10.58652013,,,,10.022,,,,,
https://biotite.berkeley.edu/QRLab/3950/detail,3950,AB9_D4_16O-7,2022-09-21,AB,UCB,30-50,0,None,,,,11.19495439,4th floor Firestone 4th row 2nd rack,,,1.08,0,9.78896482,,,,10.044,9.917882353,,,,
https://biotite.berkeley.edu/QRLab/3951/detail,3951,AB9_D5_16O-7,2022-09-21,AB,UCB,50-80,0,None,,,,13.19604234,4th floor Firestone 4th row 2nd rack,,,1.08,0,10.17236653,,,,10.033,9.764382353,,,,
https://biotite.berkeley.edu/QRLab/3952/detail,3952,AC9_D1_16O-7,2022-09-21,AC,UCB,0-10,0,None,,,,17.42857143,4th floor Firestone 4th row 2nd rack,,,0.54,0,10.84942085,,,,5.069,4.772382353,,,,
https://biotite.berkeley.edu/QRLab/3953/detail,3953,AC9_D2_16O-7,2022-09-21,AC,UCB,10-20,0,None,,,,19.08341416,4th floor Firestone 4th row 2nd rack,,,0.54,0,10.36539611,,,,5.054,4.685382353,,,,
https://biotite.berkeley.edu/QRLab/3954/detail,3954,AC9_D3_16O-7,2022-09-21,AC,UCB,20-30,0,None,,,,21.28474367,4th floor Firestone 4th row 2nd rack,,,1.08,0,10.94742489,,,,10.008,9.155882353,,,,
https://biotite.berkeley.edu/QRLab/3955/detail,3955,AC9_D4_16O-7,2022-09-21,AC,UCB,30-50,0,None,,,,19.50842877,4th floor Firestone 4th row 2nd rack,,,1.08,0,10.70631097,,,,10.02,9.278882353,,,,
https://biotite.berkeley.edu/QRLab/3956/detail,3956,AC9_D5_16O-7,2022-09-21,AC,UCB,50-80,0,None,,,,14.78526168,4th floor Firestone 4th row 2nd rack,,,1.08,0,10.10061532,,,,10.046,9.627882353,,,,
https://biotite.berkeley.edu/QRLab/3957/detail,3957,AA9_D1_18O-7,2022-09-21,AA,UCB,0-10,0,None,,,,21.3730415,4th floor Firestone 4th row 2nd rack,,,0.54,98,10.00933433,,,,5.052,4.597382353,,,,
https://biotite.berkeley.edu/QRLab/3958/detail,3958,AA9_D2_18O-7,2022-09-21,AA,UCB,10-20,0,None,,,,20.80860534,4th floor Firestone 4th row 2nd rack,,,0.54,98,9.832428681,,,,5.129,4.645382353,,,,
https://biotite.berkeley.edu/QRLab/3959/detail,3959,AA9_D3_18O-7,2022-09-21,AA,UCB,20-30,0,None,,,,19.23942661,4th floor Firestone 4th row 2nd rack,,,1.08,98,10.80739364,,,,10.012,9.325882353,,,,
https://biotite.berkeley.edu/QRLab/3960/detail,3960,AA9_D4_18O-7,2022-09-21,AA,UCB,30-50,0,None,,,,14.99588671,4th floor Firestone 4th row 2nd rack,,,1.08,98,10.51019108,,,,10.075,9.687382353,,,,
https://biotite.berkeley.edu/QRLab/3961/detail,3961,AA9_D5_18O-7,2022-09-21,AA,UCB,50-80,0,None,,,,14.17676088,4th floor Firestone 4th row 2nd rack,,,1.08,98,10.72786031,,,,10.064,9.776882353,,,,
https://biotite.berkeley.edu/QRLab/3962/detail,3962,AB9_D1_18O-7,2022-09-21,AB,UCB,0-10,0,None,,,,11.22160696,4th floor Firestone 4th row 2nd rack,,,0.54,98,11.22160696,,,,5.064,,,,,
https://biotite.berkeley.edu/QRLab/3963/detail,3963,AB9_D2_18O-7,2022-09-21,AB,UCB,10-20,0,None,,,,9.252708379,4th floor Firestone 4th row 2nd rack,,,0.54,98,9.252708379,,,,5.01,,,,,
https://biotite.berkeley.edu/QRLab/3964/detail,3964,AB9_D3_18O-7,2022-09-21,AB,UCB,20-30,0,None,,,,10.58652013,4th floor Firestone 4th row 2nd rack,,,1.08,98,10.58652013,,,,10.077,,,,,
https://biotite.berkeley.edu/QRLab/3965/detail,3965,AB9_D4_18O-7,2022-09-21,AB,UCB,30-50,0,None,,,,11.19495439,4th floor Firestone 4th row 2nd rack,,,1.08,98,9.942459386,,,,10.032,9.914882353,,,,
https://biotite.berkeley.edu/QRLab/3966/detail,3966,AB9_D5_18O-7,2022-09-21,AB,UCB,50-80,0,None,,,,13.19604234,4th floor Firestone 4th row 2nd rack,,,1.08,98,10.30458486,,,,10.022,9.790882353,,,,
https://biotite.berkeley.edu/QRLab/3967/detail,3967,AC9_D1_18O-7,2022-09-21,AC,UCB,0-10,0,None,,,,17.42857143,4th floor Firestone 4th row 2nd rack,,,0.54,98,10.11236523,,,,5.088,4.748382353,,,,
https://biotite.berkeley.edu/QRLab/3968/detail,3968,AC9_D2_18O-7,2022-09-21,AC,UCB,10-20,0,None,,,,19.08341416,4th floor Firestone 4th row 2nd rack,,,0.54,98,9.56907882,,,,5.019,4.603882353,,,,
https://biotite.berkeley.edu/QRLab/3969/detail,3969,AC9_D3_18O-7,2022-09-21,AC,UCB,20-30,0,None,,,,21.28474367,4th floor Firestone 4th row 2nd rack,,,1.08,98,10.88651535,,,,10.136,9.257882353,,,,
https://biotite.berkeley.edu/QRLab/3970/detail,3970,AC9_D4_18O-7,2022-09-21,AC,UCB,30-50,0,None,,,,19.50842877,4th floor Firestone 4th row 2nd rack,,,1.08,98,10.41513774,,,,10.054,9.325382353,,,,
https://biotite.berkeley.edu/QRLab/3971/detail,3971,AC9_D5_18O-7,2022-09-21,AC,UCB,50-80,0,None,,,,14.78526168,4th floor Firestone 4th row 2nd rack,,,1.08,98,10.21954769,,,,10.006,9.607882353,,,,
https://biotite.berkeley.edu/QRLab/3972/detail,3972,HA9_D1_16O-0,2022-09-21,HA,UCB,0-10,0,None,,,,14.94335985,4th floor Firestone 4th row 2nd rack,,,0,0,10.03833338,,,,5.132,4.889882353,,,,
https://biotite.berkeley.edu/QRLab/3973/detail,3973,HA9_D2_16O-0,2022-09-21,HA,UCB,10-20,0,None,,,,11.68997545,4th floor Firestone 4th row 2nd rack,,,0,0,9.468615552,,,,5.028,4.949382353,,,,
https://biotite.berkeley.edu/QRLab/3974/detail,3974,HA9_D3_16O-0,2022-09-21,HA,UCB,20-30,0,None,,,,7.199408846,4th floor Firestone 4th row 2nd rack,,,0,0,7.199408846,,,,10.15,,,,,
https://biotite.berkeley.edu/QRLab/3975/detail,3975,HA9_D4_16O-0,2022-09-21,HA,UCB,30-50,0,None,,,,5.568205341,4th floor Firestone 4th row 2nd rack,,,0,0,5.568205341,,,,10.056,,,,,
https://biotite.berkeley.edu/QRLab/3976/detail,3976,HA9_D5_16O-0,2022-09-21,HA,UCB,50-80,0,None,,,,7.426703443,4th floor Firestone 4th row 2nd rack,,,0,0,7.426703443,,,,10.156,,,,,
https://biotite.berkeley.edu/QRLab/3977/detail,3977,HB9_D1_16O-0,2022-09-21,HB,UCB,0-10,0,None,,,,15.91764445,4th floor Firestone 4th row 2nd rack,,,0,0,10.55625793,,,,5.189,4.950882353,,,,
https://biotite.berkeley.edu/QRLab/3978/detail,3978,HB9_D2_16O-0,2022-09-21,HB,UCB,10-20,0,None,,,,12.52474159,4th floor Firestone 4th row 2nd rack,,,0,0,10.55298188,,,,5.022,4.960382353,,,,
https://biotite.berkeley.edu/QRLab/3979/detail,3979,HB9_D3_16O-0,2022-09-21,HB,UCB,20-30,0,None,,,,9.882783095,4th floor Firestone 4th row 2nd rack,,,0,0,9.882783095,,,,10.058,,,,,
https://biotite.berkeley.edu/QRLab/3980/detail,3980,HB9_D4_16O-0,2022-09-21,HB,UCB,30-50,0,None,,,,6.81101962,4th floor Firestone 4th row 2nd rack,,,0,0,6.81101962,,,,10.134,,,,,
https://biotite.berkeley.edu/QRLab/3981/detail,3981,HB9_D5_16O-0,2022-09-21,HB,UCB,50-80,0,None,,,,7.37456973,4th floor Firestone 4th row 2nd rack,,,0,0,7.37456973,,,,10.188,,,,,
https://biotite.berkeley.edu/QRLab/3982/detail,3982,HC9_D1_16O-0,2022-09-21,HC,UCB,0-10,0,None,,,,14.53601557,4th floor Firestone 4th row 2nd rack,,,0,0,9.406199895,,,,5.113,4.885882353,,,,
https://biotite.berkeley.edu/QRLab/3983/detail,3983,HC9_D2_16O-0,2022-09-21,HC,UCB,10-20,0,None,,,,11.12590128,4th floor Firestone 4th row 2nd rack,,,0,0,11.12590128,,,,5.152,,,,,
https://biotite.berkeley.edu/QRLab/3984/detail,3984,HC9_D3_16O-0,2022-09-21,HC,UCB,20-30,0,None,,,,9.088010204,4th floor Firestone 4th row 2nd rack,,,0,0,9.088010204,,,,10.005,,,,,
https://biotite.berkeley.edu/QRLab/3985/detail,3985,HC9_D4_16O-0,2022-09-21,HC,UCB,30-50,0,None,,,,7.901962778,4th floor Firestone 4th row 2nd rack,,,0,0,7.901962778,,,,10.028,,,,,
https://biotite.berkeley.edu/QRLab/3986/detail,3986,HC9_D5_16O-0,2022-09-21,HC,UCB,50-80,0,None,,,,9.374311522,4th floor Firestone 4th row 2nd rack,,,0,0,9.374311522,,,,10.144,,,,,
https://biotite.berkeley.edu/QRLab/3987/detail,3987,HA9_D1_16O-7,2022-09-21,HA,UCB,0-10,0,None,,,,14.94335985,4th floor Firestone 4th row 2nd rack,,,0.59,0,10.05882721,,,,5.13,4.877882353,,,,
https://biotite.berkeley.edu/QRLab/3988/detail,3988,HA9_D2_16O-7,2022-09-21,HA,UCB,10-20,0,None,,,,11.68997545,4th floor Firestone 4th row 2nd rack,,,0.59,0,9.536541214,,,,5.031,4.917382353,,,,
https://biotite.berkeley.edu/QRLab/3989/detail,3989,HA9_D3_16O-7,2022-09-21,HA,UCB,20-30,0,None,,,,7.199408846,4th floor Firestone 4th row 2nd rack,,,1.18,0,7.199408846,,,,10.01,,,,,
https://biotite.berkeley.edu/QRLab/3990/detail,3990,HA9_D4_16O-7,2022-09-21,HA,UCB,30-50,0,None,,,,5.568205341,4th floor Firestone 4th row 2nd rack,,,1.18,0,5.568205341,,,,10.021,,,,,
https://biotite.berkeley.edu/QRLab/3991/detail,3991,HA9_D5_16O-7,2022-09-21,HA,UCB,50-80,0,None,,,,7.426703443,4th floor Firestone 4th row 2nd rack,,,1.18,0,7.426703443,,,,10.73,,,,,
https://biotite.berkeley.edu/QRLab/3992/detail,3992,HB9_D1_16O-7,2022-09-21,HB,UCB,0-10,0,None,,,,15.91764445,4th floor Firestone 4th row 2nd rack,,,0.59,0,10.53664204,,,,5.127,4.897382353,,,,
